Frequency (Hz),Magnitude (db)
847.0,-81.84150645402931
848.0,-84.63707272754209
849.0,-90.24256105017926
850.0,-320.0482045698433
851.0,-90.28400952648204
852.0,-84.71996980301813
853.0,-81.96585237445001
854.0,-80.58151562995883
855.0,-80.16625419363999
856.0,-80.62271497403307
857.0,-82.04825118320528
858.0,-84.84356831768739
859.0,-90.44880810901279
860.0,-320.00214499867803
861.0,-90.4897613364545
862.0,-84.92547489102907
863.0,-82.1711113392565
864.0,-80.7865290680623
865.0,-80.37102269933699
866.0,-80.827239139446
867.0,-82.25253159829968
868.0,-85.0476055703003
869.0,-90.6526027846757
870.0,-313.5308440177332
871.0,-90.69307260682919
872.0,-85.12854532871751
873.0,-82.37394152140047
874.0,-80.9891195697106
875.0,-80.57337409348592
876.0,-81.0293519969834
877.0,-82.45440648805022
878.0,-85.24924305902229
879.0,-90.85400343721956
880.0,-320.89261816473595
881.0,-90.8940012728199
882.0,-85.3292388404245
883.0,-82.57440043547432
884.0,-81.18934444079427
885.0,-80.77336547424274
886.0,-81.2291104381002
887.0,-82.65393253822916
888.0,-85.44853726501279
889.0,-91.05306634376545
890.0,-314.51707288475995
891.0,-91.09260320731501
892.0,-85.52761109833568
893.0,-82.7725435539302
894.0,-81.38725895497308
895.0,-80.97105191741943
896.0,-81.42656934171414
897.0,-82.8511644318092
898.0,-85.64554267624287
899.0,-91.24984579849735
900.0,-320.3801908796951
901.0,-77.30085068262044
902.0,-71.72696130245036
903.0,-68.96300565651995
904.0,-67.5688421067376
905.0,-67.14376525002504
906.0,-67.59042196786945
907.0,-69.00616544538828
908.0,-71.79170115226168
909.0,-77.38717079318916
910.0,-315.2587816048312
911.0,-77.40861744516548
912.0,-71.83459452159101
913.0,-69.07050566282838
914.0,-67.67620922955064
915.0,-67.25099981746824
916.0,-67.69752430684625
917.0,-69.1131358815966
918.0,-71.89854001019098
919.0,-77.49387839615767
920.0,-323.76115008377803
921.0,-77.51506350332389
922.0,-71.9409102875696
923.0,-69.1766914551932
924.0,-67.78226536570982
925.0,-67.35692661366632
926.0,-67.80332207817838
927.0,-69.21880494199924
928.0,-72.00408067246508
929.0,-77.59929097194666
930.0,-319.1686125142552
931.0,-77.62022083662356
932.0,-72.04594046258015
933.0,-69.28159477908427
934.0,-67.8870421445229
935.0,-67.46157715233988
936.0,-67.90784668054718
937.0,-69.32320391081328
938.0,-72.10835430937138
939.0,-77.70343957752081
940.0,-319.60015206133454
941.0,-77.72412027689369
942.0,-72.14971576676514
943.0,-69.38524624343937
944.0,-67.9905700642807
945.0,-67.5649818216627
946.0,-68.01112839254924
947.0,-69.42636295756273
948.0,-72.21139098190066
949.0,-77.80635416582084
950.0,-317.50845874648564
951.0,-77.8267915626376
952.0,-72.25226583210214
953.0,-69.48767537429895
954.0,-68.09287854554678
955.0,-67.66716993723223
956.0,-68.11319642531251
957.0,-69.52831118941046
958.0,-72.31321969374231
959.0,-77.90806363757238
960.0,-324.4601189050918
961.0,-77.92826339001054
962.0,-72.35361925326445
963.0,-69.58891066525241
964.0,-68.19399598134596
965.0,-67.76816979196403
966.0,-68.21407897211527
967.0,-69.6290767004723
968.0,-72.41386844029687
969.0,-78.00859588991324
970.0,-316.803183808696
971.0,-78.02856346109762
972.0,-72.45380363541808
973.0,-69.68897962506092
974.0,-68.29394978445612
975.0,-67.86800870311468
976.0,-68.3138032551293
977.0,-69.72868661826749
978.0,-72.51336425489345
979.0,-78.10797786242107
980.0,-316.702024867198
981.0,-78.12771852917753
982.0,-72.55284563940666
983.0,-69.78790882249805
984.0,-68.39276643202903
985.0,-67.96671305662714
986.0,-68.4123955695093
987.0,-69.82716714758021
988.0,-72.61173325233943
989.0,-78.20623558035568
990.0,-318.6802457439761
991.0,-78.22575444166662
992.0,-72.65077102430156
993.0,-69.88572392871873
994.0,-68.49047150768507
995.0,-68.06430834898441
996.0,-68.50988132501291
997.0,-69.92454361183064
998.0,-72.70900067011246
999.0,-78.30339419561277
1000.0,-318.51748692672425
1001.0,-78.32269618051939
1002.0,-72.74760468760188
1003.0,-69.98244975721774
1004.0,-68.58708974127643
1005.0,-68.1608192267712
1006.0,-68.6062850853044
1007.0,-70.02084049215051
1008.0,-72.80519090718818
1009.0,-78.3994780253944
1010.0,-321.32895850667217
1011.0,-78.418567900412
1012.0,-72.84337070333342
1013.0,-70.0781103016316
1014.0,-68.68264504644313
1015.0,-68.25626952399824
1016.0,-68.70163060512597
1017.0,-70.116081464346
1018.0,-72.90032756079393
1019.0,-78.49451058866319
1020.0,-312.65279429327404
1021.0,-78.51339296488047
1022.0,-72.9380923578383
1023.0,-70.17272877146497
1024.0,-68.77716055616983
1025.0,-68.35068229744974
1026.0,-68.79594086540715
1027.0,-70.21028943383767
1028.0,-72.99443346114
1029.0,-78.58851464082511
1030.0,-323.3191098834507
1031.0,-78.60719398056038
1032.0,-73.03179218384744
1033.0,-70.26632762587778
1034.0,-68.8706586563698
1035.0,-68.44407986011704
1036.0,-68.88923810653165
1037.0,-70.3034865687033
1038.0,-73.0875307043481
1039.0,-78.68151220626407
1040.0,-317.64780013304267
1041.0,-78.69999282948353
1042.0,-73.12449199262335
1043.0,-70.35892860569493
1044.0,-68.9631610177299
1045.0,-68.53648381285267
1046.0,-68.98154385980358
1047.0,-70.39569433101181
1048.0,-73.1796406835274
1049.0,-78.7735246094954
1050.0,-324.6623324436047
1051.0,-78.79181069968656
1052.0,-73.21621290445893
1053.0,-70.45055276371211
1054.0,-69.05468862584955
1055.0,-68.6279150743436
1056.0,-69.0728789772902
1057.0,-70.48693350648482
1058.0,-73.27078411833827
1059.0,-78.86457250435532
1060.0,-321.27188136259747
1061.0,-78.8826681143115
1062.0,-73.30697537752147
1063.0,-70.54122049343849
